gene_id	ko_list
TraesCS1D02G121700	K00760
TraesCS1D02G121800	K10573
TraesCS1D02G121900	K09272
TraesCS1D02G122000	K17710
TraesCS1D02G122400	K28581
TraesCS1D02G122500	K08790
TraesCS1D02G122800	K08234
TraesCS1D02G123300	K14490
TraesCS1D02G123400	K00029
TraesCS1D02G123500	K14484
TraesCS1D02G123600	K02739
TraesCS1D02G123700	K00844
TraesCS1D02G123900	K13989
TraesCS1D02G124100	K06173
TraesCS1D02G124200	K08286
TraesCS1D02G124300	K07238
TraesCS1D02G124500	K01759
TraesCS1D02G124600	K23562
TraesCS1D02G124700	K11446
TraesCS1D02G124800	K11093
TraesCS1D02G125200	K10581
TraesCS1D02G125300	K02542
TraesCS1D02G125600	K02993
TraesCS1D02G125800	K13448;K13974
TraesCS1D02G125900	K15382
TraesCS1D02G126000	K23877
TraesCS1D02G126400	K11273
TraesCS1D02G126500	K26672
TraesCS1D02G126600	K05681
TraesCS1D02G126700	K26405
TraesCS1D02G126900	K14496
TraesCS1D02G127000	K04125
TraesCS1D02G127200	K23741
TraesCS1D02G127500	K00670
TraesCS1D02G127700	K09264
TraesCS1D02G128000	K14709
TraesCS1D02G128500	K11155
TraesCS1D02G128800	K02868
TraesCS1D02G129000	K14502
TraesCS1D02G129200	K15104
TraesCS1D02G130200	K00430
TraesCS1D02G130300	K20359
TraesCS1D02G130500	K02994
TraesCS1D02G130800	K01409
TraesCS1D02G131200	K01772
TraesCS1D02G131500	K10706
TraesCS1D02G131600	K08735
TraesCS1D02G131800	K04043
TraesCS1D02G132700	K02136
TraesCS1D02G132800	K13508
TraesCS1D02G132900	K00472
TraesCS1D02G133000	K27471
TraesCS1D02G133200	K07904
TraesCS1D02G133300	K28516
TraesCS1D02G133400	K06685
TraesCS1D02G133500	K06685
TraesCS1D02G133800	K03514;K13291;K14079
TraesCS1D02G134000	K04506
TraesCS1D02G134100	K06627
TraesCS1D02G134200	K06062
TraesCS1D02G134300	K02937
TraesCS1D02G134400	K12603
TraesCS1D02G134600	K03809
TraesCS1D02G134700	K21444
TraesCS1D02G134800	K07056
TraesCS1D02G135300	K03754
TraesCS1D02G135400	K03138
TraesCS1D02G135500	K14802
TraesCS1D02G135900	K15378
TraesCS1D02G136000	K02112
TraesCS1D02G136300	K19367
TraesCS1D02G136400	K04424
TraesCS1D02G137000	K03122
TraesCS1D02G137100	K03880
TraesCS1D02G137200	K02950
TraesCS1D02G137400	K02111
TraesCS1D02G137800	K20891
TraesCS1D02G138000	K12591
TraesCS1D02G138100	K00703
TraesCS1D02G138400	K03094
TraesCS1D02G138800	K09791
TraesCS1D02G139000	K02324
TraesCS1D02G139100	K13091
TraesCS1D02G139200	K20628
TraesCS1D02G139300	K04683
TraesCS1D02G139500	K07887
TraesCS1D02G139800	K00927;K03439
TraesCS1D02G140800	K24997
TraesCS1D02G140900	K09286
TraesCS1D02G141000	K25840
TraesCS1D02G141100	K27952
TraesCS1D02G141400	K03893
TraesCS1D02G141600	K10576
TraesCS1D02G141800	K01915
TraesCS1D02G142000	K07910
TraesCS1D02G142100	K10144
TraesCS1D02G142200	K14572
TraesCS1D02G142300	K12831
TraesCS1D02G142400	K01728
TraesCS1D02G142600	K01519
TraesCS1D02G142700	K07513
TraesCS1D02G143000	K10779
TraesCS1D02G143600	K20888
TraesCS1D02G143700	K20888
TraesCS1D02G144000	K04077
TraesCS1D02G144100	K01883
TraesCS1D02G144400	K28522
TraesCS1D02G144700	K24752
TraesCS1D02G144800	K20884
TraesCS1D02G144900	K07114
TraesCS1D02G145000	K22382
TraesCS1D02G145100	K02889
TraesCS1D02G145700	K02867
TraesCS1D02G145900	K10599
TraesCS1D02G146000	K03539
TraesCS1D02G146100	K02894
TraesCS1D02G146400	K13345
TraesCS1D02G146500	K03259
TraesCS1D02G146600	K10999
TraesCS1D02G147000	K27538
TraesCS1D02G147800	K15404
TraesCS1D02G147900	K15404
TraesCS1D02G148000	K01725
TraesCS1D02G148100	K14442;K21843
TraesCS1D02G148200	K21843
TraesCS1D02G148400	K28532
TraesCS1D02G148500	K01866
TraesCS1D02G148600	K22762
TraesCS1D02G148800	K24760
TraesCS1D02G148900	K15397
TraesCS1D02G149100	K17108
TraesCS1D02G149200	K13457
TraesCS1D02G149400	K11718
TraesCS1D02G149600	K02637
TraesCS1D02G149700	K01166
TraesCS1D02G149800	K01166
TraesCS1D02G149900	K01952
TraesCS1D02G150000	K17756
TraesCS1D02G150400	K12200
TraesCS1D02G150900	K15685
TraesCS1D02G151100	K18643
TraesCS1D02G151300	K11593
TraesCS1D02G151500	K17756
TraesCS1D02G151800	K20069
TraesCS1D02G151900	K08790
TraesCS1D02G152000	K12192
TraesCS1D02G152300	K11583
TraesCS1D02G153100	K25203
TraesCS1D02G153600	K15436
TraesCS1D02G153900	K00025
TraesCS1D02G154000	K09422
TraesCS1D02G154700	K22522
TraesCS1D02G154800	K17805
TraesCS1D02G154900	K15285
TraesCS1D02G155100	K14486
TraesCS1D02G155200	K09338
TraesCS1D02G155800	K17408
TraesCS1D02G156000	K17267
TraesCS1D02G156100	K01262
TraesCS1D02G156300	K07192
TraesCS1D02G156400	K02962
TraesCS1D02G156700	K01527
TraesCS1D02G157000	K00279
TraesCS1D02G157200	K17710
TraesCS1D02G157300	K02881
TraesCS1D02G157600	K12824
TraesCS1D02G157800	K07735
TraesCS1D02G158000	K11592
TraesCS1D02G158300	K06950
TraesCS1D02G158400	K15402
TraesCS1D02G158700	K12859
TraesCS1D02G159000	K10867
TraesCS1D02G159200	K11982
TraesCS1D02G159300	K04797
TraesCS1D02G159400	K20298
TraesCS1D02G159600	K10357
TraesCS1D02G159800	K23541
TraesCS1D02G160000	K03002
TraesCS1D02G160800	K14833
TraesCS1D02G161000	K12200
TraesCS1D02G161200	K21444
TraesCS1D02G161300	K18643
TraesCS1D02G161400	K15685
TraesCS1D02G161500	K05681
TraesCS1D02G161700	K03168
TraesCS1D02G161900	K07407
TraesCS1D02G162000	K07407
TraesCS1D02G162200	K00311
TraesCS1D02G162500	K11093
TraesCS1D02G162600	K25796
TraesCS1D02G162800	K19791
TraesCS1D02G162900	K09531
TraesCS1D02G163100	K28681
TraesCS1D02G163200	K28610
TraesCS1D02G163300	K24634
TraesCS1D02G163400	K01873
TraesCS1D02G164500	K12614
TraesCS1D02G164800	K00028;K00029
TraesCS1D02G164900	K19861
TraesCS1D02G165000	K19861
TraesCS1D02G165100	K01930
TraesCS1D02G165400	K17278
TraesCS1D02G165500	K17278
TraesCS1D02G165600	K02492
TraesCS1D02G166300	K07933
TraesCS1D02G166500	K10251
TraesCS1D02G166600	K20858
TraesCS1D02G166900	K07390
TraesCS1D02G167300	K25840
TraesCS1D02G167800	K10436
TraesCS1D02G168000	K20310
TraesCS1D02G168200	K12855
TraesCS1D02G168600	K00472
TraesCS1D02G168700	K00218
TraesCS1D02G168800	K25163
TraesCS1D02G168900	K00655
TraesCS1D02G169400	K02967
TraesCS1D02G169600	K02986
TraesCS1D02G169700	K05581
TraesCS1D02G169900	K01601
TraesCS1D02G170200	K02696
TraesCS1D02G170300	K02708
TraesCS1D02G170400	K02711
TraesCS1D02G170500	K02708
TraesCS1D02G170600	K02634
TraesCS1D02G170700	K02711
TraesCS1D02G170900	K02640
TraesCS1D02G171000	K02913
TraesCS1D02G171100	K02715
TraesCS1D02G171200	K02718
TraesCS1D02G171500	K05581
TraesCS1D02G171900	K13157
TraesCS1D02G172200	K11437
TraesCS1D02G172600	K10747
TraesCS1D02G172800	K09646
TraesCS1D02G173500	K10727
TraesCS1D02G173700	K28624
TraesCS1D02G174000	K10357
TraesCS1D02G174200	K00430
TraesCS1D02G174700	K02977
TraesCS1D02G175200	K09873
TraesCS1D02G175500	K24184
TraesCS1D02G175700	K24184
TraesCS1D02G175800	K24184
TraesCS1D02G176000	K09874
TraesCS1D02G176100	K11498
TraesCS1D02G176300	K07574
TraesCS1D02G176400	K09755
TraesCS1D02G176800	K09649
TraesCS1D02G176900	K13412
TraesCS1D02G177000	K14488
TraesCS1D02G177400	K10355
TraesCS1D02G178000	K07456
TraesCS1D02G178300	K25789
TraesCS1D02G178400	K21767
TraesCS1D02G178500	K01265
TraesCS1D02G179100	K02992
TraesCS1D02G179200	K00343;K05573
TraesCS1D02G179700	K02886
TraesCS1D02G179800	K02965
TraesCS1D02G179900	K02703
TraesCS1D02G180000	K20000
TraesCS1D02G180100	K02712
TraesCS1D02G180200	K02710
TraesCS1D02G180400	K02724
TraesCS1D02G180500	K02714
TraesCS1D02G180800	K02110
TraesCS1D02G181000	K02111
TraesCS1D02G181100	K02690
TraesCS1D02G181300	K05582
TraesCS1D02G181400	K02114
TraesCS1D02G181600	K02112
TraesCS1D02G181800	K02711
TraesCS1D02G181900	K02713
TraesCS1D02G182000	K02708
TraesCS1D02G182100	K02707
TraesCS1D02G182300	K02640
TraesCS1D02G182400	K02697
TraesCS1D02G182500	K01358
TraesCS1D02G182600	K02704
TraesCS1D02G182700	K02718
TraesCS1D02G182800	K02715
TraesCS1D02G182900	K02709
TraesCS1D02G183000	K02635
TraesCS1D02G183100	K02637
TraesCS1D02G183200	K02874
TraesCS1D02G183400	K02890
TraesCS1D02G183900	K02956
TraesCS1D02G184000	K05579
TraesCS1D02G184300	K15175
TraesCS1D02G184400	K05275
TraesCS1D02G184500	K01761
TraesCS1D02G184800	K23490
TraesCS1D02G185000	K08835
TraesCS1D02G185100	K10849
TraesCS1D02G185200	K01051
TraesCS1D02G185600	K24175
TraesCS1D02G185700	K17794
TraesCS1D02G186100	K18726
TraesCS1D02G186400	K27906
TraesCS1D02G186500	K01194
TraesCS1D02G186600	K05765
TraesCS1D02G186900	K03217
TraesCS1D02G187000	K03217
TraesCS1D02G187300	K19044
TraesCS1D02G187400	K27414
TraesCS1D02G187500	K27605
TraesCS1D02G187600	K12175
TraesCS1D02G188200	K03327
TraesCS1D02G188300	K02712
TraesCS1D02G188400	K02710
TraesCS1D02G188500	K05359
TraesCS1D02G188700	K09286
TraesCS1D02G189200	K15403
TraesCS1D02G189300	K01115
TraesCS1D02G189600	K00799
TraesCS1D02G189700	K00799
TraesCS1D02G189800	K00799
TraesCS1D02G189900	K00799
TraesCS1D02G190000	K00799
TraesCS1D02G190100	K00799
TraesCS1D02G190200	K00799
TraesCS1D02G190300	K00799
TraesCS1D02G190400	K08506
TraesCS1D02G190500	K00799
TraesCS1D02G190600	K00799
TraesCS1D02G190900	K12842
TraesCS1D02G191000	K20557
TraesCS1D02G191100	K00799
TraesCS1D02G192000	K26221
TraesCS1D02G192100	K09571
TraesCS1D02G192400	K22763
TraesCS1D02G192700	K24527
TraesCS1D02G192800	K17108
TraesCS1D02G192900	K00106
TraesCS1D02G193400	K02111
TraesCS1D02G193500	K02128
TraesCS1D02G193600	K02111;K02132
TraesCS1D02G194000	K25841
TraesCS1D02G194200	K28557
TraesCS1D02G194300	K14500
TraesCS1D02G194600	K11252
TraesCS1D02G194800	K05605
TraesCS1D02G194900	K06934
TraesCS1D02G195100	K24611
TraesCS1D02G195300	K14496
TraesCS1D02G195400	K15109
TraesCS1D02G195500	K15109
TraesCS1D02G195700	K07562
TraesCS1D02G195800	K18158
TraesCS1D02G195900	K24825
TraesCS1D02G196000	K10756
TraesCS1D02G196200	K02128
TraesCS1D02G196700	K12493
TraesCS1D02G196900	K13422
TraesCS1D02G197000	K09533
TraesCS1D02G197100	K20725
TraesCS1D02G197300	K09338
TraesCS1D02G197500	K20403
TraesCS1D02G197600	K13448
TraesCS1D02G197800	K27505
TraesCS1D02G197900	K03966
TraesCS1D02G198000	K00913
TraesCS1D02G198100	K23542
TraesCS1D02G198700	K00630
TraesCS1D02G198800	K01890
TraesCS1D02G199300	K08235
TraesCS1D02G199500	K20924
TraesCS1D02G199700	K03039
TraesCS1D02G200100	K00968
TraesCS1D02G200200	K01904
TraesCS1D02G200300	K21989
TraesCS1D02G200800	K11352
TraesCS1D02G200900	K28583
TraesCS1D02G201100	K14638
TraesCS1D02G201200	K14638
TraesCS1D02G201500	K10666
TraesCS1D02G201600	K02208
TraesCS1D02G201800	K20989
TraesCS1D02G201900	K03094
TraesCS1D02G202000	K06867
TraesCS1D02G202100	K01358
TraesCS1D02G202700	K19996
TraesCS1D02G202800	K17973
TraesCS1D02G203100	K20628
TraesCS1D02G203200	K10577
TraesCS1D02G203300	K09264
TraesCS1D02G203400	K09264
TraesCS1D02G203700	K00430
TraesCS1D02G203800	K10418
TraesCS1D02G203900	K09287
TraesCS1D02G204700	K11254
TraesCS1D02G205000	K05581
TraesCS1D02G205100	K05582
TraesCS1D02G205200	K02890
TraesCS1D02G205400	K23541
TraesCS1D02G205500	K08472
TraesCS1D02G205600	K16297
TraesCS1D02G205700	K14803
TraesCS1D02G205800	K28174
TraesCS1D02G205900	K16297
TraesCS1D02G206100	K12158
TraesCS1D02G206400	K12158
TraesCS1D02G206500	K04523
TraesCS1D02G206700	K20628
TraesCS1D02G206900	K14500
TraesCS1D02G207000	K20547
TraesCS1D02G207100	K20547
TraesCS1D02G207400	K00799
TraesCS1D02G207500	K11804
TraesCS1D02G208000	K08242
TraesCS1D02G208500	K09493
TraesCS1D02G208600	K01102
TraesCS1D02G208700	K16075
TraesCS1D02G208900	K14423
TraesCS1D02G209200	K15691
TraesCS1D02G209300	K18065
TraesCS1D02G209500	K02197
TraesCS1D02G209700	K20889
TraesCS1D02G210000	K23288
TraesCS1D02G210200	K09837
TraesCS1D02G210600	K01881
TraesCS1D02G211000	K12600
TraesCS1D02G211500	K20628
TraesCS1D02G211700	K00826
TraesCS1D02G212200	K14574;K19882
TraesCS1D02G212400	K00318
TraesCS1D02G212500	K02714
TraesCS1D02G212800	K27747
TraesCS1D02G213600	K05605
TraesCS1D02G213700	K01087
TraesCS1D02G213800	K20888
TraesCS1D02G214100	K20456
TraesCS1D02G214200	K26549
TraesCS1D02G214300	K26549
TraesCS1D02G214800	K07447
TraesCS1D02G215000	K12396
TraesCS1D02G215100	K20628
TraesCS1D02G215200	K20628
TraesCS1D02G215300	K20628
TraesCS1D02G215400	K20628
TraesCS1D02G215500	K20628
TraesCS1D02G215700	K12604
TraesCS1D02G215900	K00873
TraesCS1D02G216000	K09008
TraesCS1D02G216600	K09497
TraesCS1D02G216700	K27686
TraesCS1D02G217200	K06199
TraesCS1D02G217500	K00430
TraesCS1D02G217600	K04078
TraesCS1D02G217700	K10663
TraesCS1D02G217800	K19042
TraesCS1D02G217900	K19525
TraesCS1D02G218000	K01177
TraesCS1D02G218100	K22684
TraesCS1D02G218200	K14498
TraesCS1D02G218300	K01626
TraesCS1D02G218400	K14396
TraesCS1D02G218600	K15153
TraesCS1D02G218700	K21444
TraesCS1D02G219000	K00940
TraesCS1D02G219100	K07304
TraesCS1D02G219200	K02214
TraesCS1D02G219500	K05894
TraesCS1D02G219700	K01074
TraesCS1D02G220000	K06174
TraesCS1D02G220100	K08286
TraesCS1D02G220300	K16818
TraesCS1D02G220400	K00600
TraesCS1D02G220900	K09338
TraesCS1D02G221100	K24193
TraesCS1D02G221300	K00652
TraesCS1D02G221400	K01869
TraesCS1D02G221500	K09286
TraesCS1D02G221700	K08343
TraesCS1D02G222100	K13508
TraesCS1D02G222300	K02881
TraesCS1D02G222600	K00058
TraesCS1D02G223600	K09286
TraesCS1D02G223800	K13525
TraesCS1D02G223900	K01227
TraesCS1D02G224200	K17479
TraesCS1D02G224400	K14293
TraesCS1D02G224800	K11363
TraesCS1D02G224900	K09834
TraesCS1D02G225000	K09286
TraesCS1D02G225400	K15306
TraesCS1D02G225500	K09537
TraesCS1D02G225600	K26736
TraesCS1D02G225800	K06884
TraesCS1D02G226100	K04040
TraesCS1D02G226200	K15304
TraesCS1D02G226400	K01490
TraesCS1D02G226500	K03348
TraesCS1D02G227300	K02905
TraesCS1D02G227700	K15115
TraesCS1D02G227800	K00535
TraesCS1D02G228400	K07052;K08658
TraesCS1D02G228700	K02927
TraesCS1D02G228900	K13435
TraesCS1D02G229300	K07203
TraesCS1D02G229400	K02684
TraesCS1D02G230100	K01115
TraesCS1D02G230500	K02718
TraesCS1D02G230800	K01051
TraesCS1D02G230900	K09286
TraesCS1D02G231000	K10527
TraesCS1D02G231500	K01054;K18368
TraesCS1D02G231600	K08678
TraesCS1D02G232000	K09518
TraesCS1D02G232100	K12890
TraesCS1D02G232700	K01188;K05350
TraesCS1D02G232900	K11252
TraesCS1D02G233000	K11253
TraesCS1D02G233100	K14839
TraesCS1D02G233200	K11253
TraesCS1D02G233300	K11252
TraesCS1D02G233400	K00949
TraesCS1D02G234100	K27811
TraesCS1D02G234800	K23541
TraesCS1D02G235300	K03030
TraesCS1D02G235700	K25801
TraesCS1D02G235800	K13430
TraesCS1D02G236300	K13207
TraesCS1D02G236500	K03626
TraesCS1D02G236600	K03009
TraesCS1D02G236800	K00901
TraesCS1D02G236900	K01868
TraesCS1D02G237000	K11001
TraesCS1D02G237100	K03265
TraesCS1D02G237200	K00279
TraesCS1D02G237300	K09527
TraesCS1D02G237400	K00844
TraesCS1D02G237500	K25108
TraesCS1D02G237800	K14411
TraesCS1D02G238100	K16903
TraesCS1D02G238200	K02078;K03955
TraesCS1D02G238300	K13280
TraesCS1D02G238500	K03027
TraesCS1D02G238700	K20292
TraesCS1D02G238900	K00459
TraesCS1D02G239000	K13448;K13974
TraesCS1D02G239400	K12486
TraesCS1D02G239500	K26731
TraesCS1D02G239900	K17098
TraesCS1D02G240000	K17969
TraesCS1D02G240100	K12398
TraesCS1D02G241000	K18010
TraesCS1D02G241200	K20782
TraesCS1D02G241300	K27807
TraesCS1D02G241500	K11420
TraesCS1D02G241600	K11714
TraesCS1D02G241800	K06118
TraesCS1D02G242100	K21286
TraesCS1D02G242200	K13457
TraesCS1D02G242400	K00858
TraesCS1D02G242500	K02863
TraesCS1D02G242800	K09285
TraesCS1D02G242900	K12624
TraesCS1D02G243100	K12603
TraesCS1D02G243300	K08819
TraesCS1D02G243400	K12813
TraesCS1D02G244000	K18999
TraesCS1D02G244100	K18999
TraesCS1D02G244400	K18577
TraesCS1D02G244500	K09286
TraesCS1D02G244900	K16279
TraesCS1D02G245000	K14845
TraesCS1D02G245300	K02202
TraesCS1D02G245400	K10875
TraesCS1D02G245500	K18633
TraesCS1D02G245700	K13354
TraesCS1D02G245900	K01940
TraesCS1D02G246200	K20471
TraesCS1D02G246500	K21989
TraesCS1D02G246600	K17710
TraesCS1D02G247300	K16302
TraesCS1D02G247600	K09651
TraesCS1D02G247800	K17800
TraesCS1D02G248000	K13525
TraesCS1D02G248100	K03076
TraesCS1D02G248600	K27887
TraesCS1D02G248900	K10523
TraesCS1D02G249100	K01061
TraesCS1D02G249200	K01061
TraesCS1D02G249300	K01061
TraesCS1D02G249500	K01061
TraesCS1D02G249600	K20547
TraesCS1D02G249700	K01061
TraesCS1D02G249800	K22312
TraesCS1D02G249900	K00419
TraesCS1D02G250500	K03015
TraesCS1D02G250600	K01814
TraesCS1D02G250900	K10767
TraesCS1D02G251100	K24205
TraesCS1D02G251500	K14950
TraesCS1D02G251600	K14009
TraesCS1D02G251800	K15031
TraesCS1D02G251900	K00103
TraesCS1D02G252000	K15031
TraesCS1D02G252100	K07305
TraesCS1D02G252200	K18177
TraesCS1D02G252600	K00103
TraesCS1D02G252900	K01006
TraesCS1D02G253100	K13525
TraesCS1D02G253200	K23025
TraesCS1D02G253700	K24550
TraesCS1D02G254400	K11801
TraesCS1D02G254500	K14493
TraesCS1D02G254800	K01046
TraesCS1D02G255000	K01951
TraesCS1D02G255100	K01662
TraesCS1D02G255600	K14319
TraesCS1D02G256000	K16732
TraesCS1D02G256500	K08900
TraesCS1D02G256700	K26553
TraesCS1D02G257100	K26553
TraesCS1D02G257200	K26553
TraesCS1D02G257300	K07137
TraesCS1D02G257400	K25783
TraesCS1D02G257600	K01535
TraesCS1D02G257700	K28173
TraesCS1D02G257800	K00799
TraesCS1D02G257900	K03248
TraesCS1D02G258000	K15031
TraesCS1D02G258800	K07375
TraesCS1D02G258900	K01823
TraesCS1D02G259300	K13457
TraesCS1D02G259600	K12373
TraesCS1D02G259800	K05917
TraesCS1D02G260000	K06691
TraesCS1D02G260500	K03164
TraesCS1D02G260900	K17255
TraesCS1D02G261000	K17255
TraesCS1D02G261200	K06268
TraesCS1D02G261400	K08472
TraesCS1D02G261600	K23541
TraesCS1D02G261800	K28555
TraesCS1D02G261900	K11253
TraesCS1D02G262000	K11254
TraesCS1D02G262200	K26274
TraesCS1D02G262400	K03704
TraesCS1D02G262500	K03704
TraesCS1D02G262600	K14945
TraesCS1D02G262700	K09264
TraesCS1D02G263000	K20093
TraesCS1D02G263100	K07735
TraesCS1D02G263200	K09286
TraesCS1D02G263400	K08738
TraesCS1D02G263700	K05282
TraesCS1D02G263800	K28552
TraesCS1D02G264000	K01051
TraesCS1D02G264100	K02540
TraesCS1D02G264200	K02930
TraesCS1D02G264500	K09264
TraesCS1D02G264700	K24917
TraesCS1D02G264900	K22733
TraesCS1D02G265100	K03875
TraesCS1D02G265400	K15382
TraesCS1D02G266500	K28547
TraesCS1D02G266700	K20890
TraesCS1D02G267200	K13457
TraesCS1D02G267300	K20855
TraesCS1D02G267800	K21867
TraesCS1D02G268500	K23050
TraesCS1D02G268600	K19996
TraesCS1D02G268700	K01061
TraesCS1D02G268800	K28058
TraesCS1D02G268900	K09422
TraesCS1D02G269400	K00764
TraesCS1D02G269500	K26562
TraesCS1D02G269600	K26562
TraesCS1D02G269700	K26562
TraesCS1D02G270000	K19861
TraesCS1D02G270500	K00812;K15849
TraesCS1D02G270600	K24962
TraesCS1D02G270700	K22145
TraesCS1D02G271000	K14498
TraesCS1D02G272100	K22943
TraesCS1D02G272600	K09286
TraesCS1D02G273100	K14432
TraesCS1D02G273200	K19600
TraesCS1D02G273400	K12622
TraesCS1D02G273500	K01507
TraesCS1D02G274000	K03841
TraesCS1D02G274200	K03841
TraesCS1D02G274300	K11253
TraesCS1D02G274400	K10355
TraesCS1D02G274500	K19040
TraesCS1D02G274600	K27970
TraesCS1D02G275000	K08857
TraesCS1D02G275500	K28559
TraesCS1D02G275600	K14007
TraesCS1D02G275800	K02639
TraesCS1D02G276000	K03531
TraesCS1D02G276100	K14431
TraesCS1D02G276300	K15287
TraesCS1D02G276400	K15287
TraesCS1D02G276500	K15287
TraesCS1D02G276600	K20624
TraesCS1D02G276700	K02943
TraesCS1D02G276800	K12873
TraesCS1D02G277200	K00685
TraesCS1D02G277600	K13946
TraesCS1D02G278000	K13508
TraesCS1D02G278300	K05349
TraesCS1D02G278400	K13463
TraesCS1D02G278900	K11863
TraesCS1D02G279000	K23280
TraesCS1D02G279100	K22939
TraesCS1D02G279500	K28534
TraesCS1D02G279900	K10732
TraesCS1D02G280400	K15326
TraesCS1D02G280500	K18636
TraesCS1D02G280600	K28357
TraesCS1D02G280700	K12657
TraesCS1D02G280800	K20359;K20393
TraesCS1D02G280900	K00761
TraesCS1D02G281000	K22940
TraesCS1D02G281100	K15414
TraesCS1D02G281400	K02148
TraesCS1D02G281600	K00002
TraesCS1D02G281700	K00002
TraesCS1D02G281800	K00002
TraesCS1D02G282300	K13508
TraesCS1D02G282400	K20029
TraesCS1D02G282600	K05909
TraesCS1D02G282900	K08956
TraesCS1D02G283000	K05909
TraesCS1D02G283300	K10403
TraesCS1D02G283400	K23280
TraesCS1D02G283600	K13447
TraesCS1D02G283700	K17710
TraesCS1D02G283800	K02920
TraesCS1D02G284000	K03283
TraesCS1D02G284200	K10575
TraesCS1D02G284300	K11252
TraesCS1D02G284400	K01497;K14652
TraesCS1D02G284500	K02879
TraesCS1D02G284600	K10703
TraesCS1D02G284700	K17302
TraesCS1D02G284800	K13447
TraesCS1D02G284900	K13447
TraesCS1D02G285000	K13447
TraesCS1D02G285100	K20472
TraesCS1D02G285200	K07901
TraesCS1D02G285300	K02957
TraesCS1D02G285800	K11251
TraesCS1D02G286300	K15728
TraesCS1D02G286400	K22985
TraesCS1D02G286500	K23802
TraesCS1D02G286600	K11254
TraesCS1D02G286700	K11254
TraesCS1D02G286800	K13430
TraesCS1D02G287300	K00602
TraesCS1D02G287500	K08065
TraesCS1D02G287600	K10590
TraesCS1D02G287700	K10737
TraesCS1D02G287800	K02973
TraesCS1D02G288000	K24104
TraesCS1D02G288900	K23543
TraesCS1D02G289300	K13447
TraesCS1D02G289400	K26213
TraesCS1D02G289500	K03539
TraesCS1D02G289700	K00815;K14271
TraesCS1D02G289800	K00815;K14271
TraesCS1D02G290000	K11254
TraesCS1D02G290100	K11254
TraesCS1D02G290200	K11254
TraesCS1D02G290400	K12849
TraesCS1D02G290700	K13412;K13974
TraesCS1D02G292100	K00827
TraesCS1D02G292300	K23541
TraesCS1D02G292400	K13141
TraesCS1D02G292700	K13424
TraesCS1D02G293300	K20359
TraesCS1D02G293400	K07195
TraesCS1D02G293500	K26731
TraesCS1D02G293600	K14496
TraesCS1D02G293700	K10523
TraesCS1D02G293800	K10523
TraesCS1D02G293900	K14709
TraesCS1D02G294000	K14709
TraesCS1D02G294400	K03538
TraesCS1D02G294800	K17479
TraesCS1D02G295200	K02713
TraesCS1D02G295300	K02708
TraesCS1D02G295400	K02707
TraesCS1D02G295600	K02913
TraesCS1D02G296000	K04506
TraesCS1D02G296100	K10666
TraesCS1D02G296600	K03320
TraesCS1D02G297800	K23313
TraesCS1D02G298400	K02541
TraesCS1D02G298800	K02886
TraesCS1D02G299000	K02965
TraesCS1D02G299400	K27970
TraesCS1D02G299700	K20628
TraesCS1D02G299800	K19040
TraesCS1D02G299900	K19040
TraesCS1D02G300000	K19040
TraesCS1D02G300300	K28584
TraesCS1D02G300400	K28584
TraesCS1D02G300500	K28584
TraesCS1D02G300600	K28584
TraesCS1D02G300700	K28584
TraesCS1D02G300900	K28584
TraesCS1D02G301200	K03671
TraesCS1D02G301300	K06689
TraesCS1D02G301400	K28077
TraesCS1D02G301500	K22312
TraesCS1D02G301600	K02150
TraesCS1D02G301700	K23154
TraesCS1D02G301900	K22450
TraesCS1D02G302200	K14945
TraesCS1D02G302300	K03945
TraesCS1D02G302500	K20663
TraesCS1D02G302600	K20663
TraesCS1D02G303200	K26731
TraesCS1D02G303400	K10523
TraesCS1D02G303500	K27742
TraesCS1D02G303600	K00423
TraesCS1D02G303800	K28202
TraesCS1D02G303900	K12605
TraesCS1D02G304000	K10683
TraesCS1D02G304100	K00430
TraesCS1D02G304200	K00430
TraesCS1D02G304300	K00430
TraesCS1D02G304400	K00430
TraesCS1D02G304500	K00430
TraesCS1D02G304600	K10683
TraesCS1D02G304700	K20888
TraesCS1D02G304800	K26938
TraesCS1D02G305000	K27591
TraesCS1D02G305200	K28175
TraesCS1D02G305300	K11982
TraesCS1D02G305400	K00326
TraesCS1D02G305600	K00472
TraesCS1D02G305800	K24104
TraesCS1D02G305900	K07937;K07939
TraesCS1D02G306000	K14432
TraesCS1D02G306200	K08912
TraesCS1D02G306600	K13412
TraesCS1D02G306700	K14786
TraesCS1D02G306800	K02908
TraesCS1D02G307100	K20367
TraesCS1D02G307400	K21249
TraesCS1D02G307500	K09422
TraesCS1D02G307600	K00306
TraesCS1D02G307700	K24405
TraesCS1D02G307800	K02727
